IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",242,"Fiji","FJ","FJI",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",915560
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",242,"Fiji","FJ","FJI",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",917200
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",242,"Fiji","FJ","FJI",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",918371
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",242,"Fiji","FJ","FJI",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",919019
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",242,"Fiji","FJ","FJI",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",918996
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",242,"Fiji","FJ","FJI",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",918465
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",88826
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",90531
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",92400
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",94302
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",96224
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",98164
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",100083
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",101998
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",103966
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",105996
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",107995
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",109871
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",111618
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",113311
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",114985
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",116707
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",118513
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",120363
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",122262
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",296,"Kiribati","KI","KIR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",124241
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",126803861
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127065731
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127301751
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127502353
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127671289
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127798373
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127902167
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",128006426
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",128077633
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",128117042
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",128105431
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",128007257
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127853688
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127678924
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127476735
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127250933
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",126993858
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",126662472
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",126255866
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",392,"Japan","JP","JPN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",125791677
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",46788591
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47064790
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47320668
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47539739
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47727286
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47889573
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",48049347
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",48220601
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",48398627
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",48588019
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",48813042
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",49169878
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",49634185
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",50098229
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",50558043
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",50994401
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",51309984
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",51511639
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",51676900
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",410,"Republic of Korea","KR","KOR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",51803830
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5430853
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5519707
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5606101
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5689065
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5768168
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5852970
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5946593
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6041348
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6135862
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6229930
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6323419
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6416327
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6508804
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6600742
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6691454
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6787419
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6891363
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6997917
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7105006
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",418,"Lao People's Dem. Republic","LA","LAO",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7212053
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22945150
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",23542517
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",24142445
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",24739412
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25333247
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25923536
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26509413
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27092604
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27664296
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28217204
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28717731
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29184133
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29660212
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30134808
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30606459
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31068833
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31526418
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31975806
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32399272
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",458,"Malaysia","MY","MYS",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32804020
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2450980
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2472601
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2494618
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2516454
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2537949
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2559255
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2581242
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",496,"Mongolia","MN","MNG",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2605643
